tabela;label;modalidade;modalidade_sistema;situacao;orgao;orgao_id;data_publicacao;numero;numero_processo;ano;data_homologacao;data_abertura;data_fechamento;data_protocolo;data_julgamento;valor_estimado;valor_homologado;descricao;fundamento;covid;mp;lei_base;registro_preco;lembretes;orcamento_sigiloso;chave;modalidade_id;situacao_id;ocultar_modalidades;total;empenhos
licitacoes;<b>Processo </b>2022037103/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;FUNDAÇÃO CULTURAL DE PALMAS;7100;2022-06-30;;2022037103;2022;2022-06-30;;;;;15270.00;15270.00;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE ARRANJOS DECORATIVOS NATURAIS.;;0;;;0;1,H,C;0;31839;16;5;;2129;False
licitacoes;<b>Processo </b>2022030583/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PREÇOS  (INT);Homologada;INSTITUTO DE PREVIDÊNCIA SOCIAL DO MUNICÍPIO DE PALMAS;6100;2022-06-23;;2022030583;2022;2022-06-23;;;;;108344.50;108344.50;CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE PASSAGENS AÉREAS EM ÂMBITO NACIONAL E INTERNACIONAL.;;0;;;0;1,H,C;0;31799;16;5;;2129;False
licitacoes;<b>Processo </b>2022019247/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PREÇOS  (INT);Homologada;INSTITUTO 20 DE MAIO DE ENSINO, CIÊNCIA E TECNOLOGIA DO MUNICÍPIO DE PALMAS;8500;2022-06-23;;2022019247;2022;2022-06-23;;;;;68750.00;68750.00;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE COFFEE BREAK.;;0;;;0;1,H,C;0;31800;16;5;;2129;False
licitacoes;<b>Processo </b>2022009034/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;AGÊNCIA DE TECNOLOGIA DA INFORMAÇÃO DO  MUNICÍPIO  DE  PALMAS;9600;2022-06-22;;2022009034;2022;2022-06-22;;;;;5732362.00;5732362.00;CONTRATAÇÃO DE SERVIÇOS DE SUSTENTAÇÃO, SUPORTE, MANUTENÇÃO E LICENCIAMENTO DO SISTEMA SGD (PRÓTON).;;0;;;0;1,H,C;0;31797;16;5;;2129;False
licitacoes;<b>Processo </b>2022019939/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;AGÊNCIA DE TECNOLOGIA DA INFORMAÇÃO DO  MUNICÍPIO  DE  PALMAS;9600;2022-06-15;;2022019939;2022;2022-06-15;;;;;6437350.00;6437350.00;SERVIÇOS DE TRANSFORMAÇÃO DIGITAL.;;0;;;0;1,H,C;0;31760;16;5;;2129;False
licitacoes;<b>Processo </b>2020035459/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2022-06-13;;2020035459;2022;2022-06-13;;;;;2458.22;2458.22;"PRESTAÇÃO DE SERVIÇOS DE TELEFONIA MÓVEL
REFERÊNCIA: MAIO/2022
SEMUS";;0;;;0;1,H,C;0;31743;16;5;;2129;False
licitacoes;<b>Processo </b>2022024491/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PREÇOS  (INT);Homologada;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL;3700;2022-06-09;;2022024491;2022;2022-06-09;;;;;368150.00;368150.00;CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE LANCHE INDIVIDUAL, ALMOÇO/JANTA TIPO BUFFET E COFFEE BREAK.;;0;;;0;1,H,C;0;31732;16;5;;2129;False
licitacoes;<b>Processo </b>2021064137/2022;Pregão Eletrônico;PREGAO ELETRONICO;Cancelada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2022-06-08;;2021064137;2022;;2022-06-21 00:00:00;;;;0.00;0.00;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA LOCAÇÃO DE KITS DE APARELHO CONCENTRADOR DE OXIGÊNIO AMBIENTAL PARA ATENDIMENTO A PACIENTES USUÁRIOS DO SUS;;0;;;0;0;0;31421;13;3;;2129;False
licitacoes;<b>Processo </b>2022020169/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E EMPREGO;2600;2022-05-27;;2022020169;2022;2022-05-27;;;;;336575.97;302940.00;AQUISIÇÃO DE COMPUTADORES E NOTEBOOKS.;;0;;;0;1,H,C;0;31663;16;5;;2129;False
licitacoes;<b>Processo </b>2022032828/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;FUNDAÇÃO CULTURAL DE PALMAS;7100;2022-05-19;;2022032828;2022;2022-05-19;;;;;142219.00;142219.00;SERVIÇOS DE LOCAÇÃO, MONTAGEM E DESMONTAGEM DE ESTRUTURAS PARA EVENTOS.;;0;;;0;1,H,C;0;31598;16;5;;2129;False
licitacoes;<b>Processo </b>2022011018/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5800;2022-05-19;;2022011018;2022;2022-05-19;;;;;108044.32;108044.32;AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS.;;0;;;0;1,H,C;0;31602;16;5;;2129;False
licitacoes;<b>Processo </b>2022033746/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;FUNDAÇÃO CULTURAL DE PALMAS;7100;2022-05-18;;2022033746;2022;2022-05-18;;;;;199910.00;199910.00;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE FOGOS PIROTÉCNICOS.;;0;;;0;1,H,C;0;31587;16;5;;2129;False
licitacoes;<b>Processo </b>2022032828/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Aberta;FUNDAÇÃO CULTURAL DE PALMAS;7100;2022-05-18;;2022032828;2022;;;;;;245550.67;245550.67;SERVIÇOS DE LOCAÇÃO, MONTAGEM E DESMONTAGEM DE ESTRUTURAS PARA EVENTOS.;;0;;;0;1,H,E,C;0;31588;16;1;;2129;False
licitacoes;<b>Processo </b>2022030050/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E EMPREGO;2600;2022-05-18;;2022030050;2022;2022-05-18;;;;;96158.25;96158.25;AQUISIÇÃO DE MATERIAIS ELÉTRICOS E FERRAMENTAS.;;0;;;0;1,H,C;0;31589;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2022-05-03;;2022003827;2022;2022-05-03;;;;;477789.50;477789.49;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31494;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2022-05-03;;2022003827;2022;2022-05-03;;;;;561177.29;561177.28;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31495;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2022-05-03;;2022003827;2022;2022-05-03;;;;;107589.70;107589.70;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31496;16;5;;2129;False
licitacoes;<b>Processo </b>2022009615/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE GOVERNO E RELAÇÕES INSTITUCIONAIS;7900;2022-05-02;;2022009615;2022;2022-05-02;;;;;63175.00;63175.00;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM FORNECIMENTO DE ARRANJOS DE FLORES NATURAIS.;;0;;;0;1,H,C;0;31489;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;PROCURADORIA GERAL DO MUNICÍPIO DE PALMAS;2300;2022-04-29;;2022003827;2022;2022-04-29;;;;;24310.00;24310.00;CONTRATAÇÃO DO SERVIÇOS DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31484;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DA SAÚDE;8600;2022-04-27;;2022003827;2022;2022-04-27;;;;;209330.43;209330.42;CONTRATAÇÃO DO SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31469;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;FUNDAÇÃO MUNICIPAL DA JUVENTUDE DE PALMAS;8900;2022-04-27;;2022003827;2022;2022-04-27;;;;;130900.00;130900.00;CONTRATAÇÃO DO SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31470;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE ASSUNTOS FUNDIÁRIOS;9000;2022-04-27;;2022003827;2022;2022-04-27;;;;;16304.17;16304.16;CONTRATAÇÃO DO SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31471;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;AGENCIA DE REGULACAO, CONTROLE E FISCALIZACAO DE SERVICOS PUBLICOS DE PALMAS;9100;2022-04-27;;2022003827;2022;2022-04-27;;;;;29920.00;29920.00;CONTRATAÇÃO DO SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31472;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DA HABITAÇÃO;9200;2022-04-27;;2022003827;2022;2022-04-27;;;;;18459.14;18459.14;CONTRATAÇÃO DO SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31473;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;CASA CIVIL DO MUNICÍPIO DE PALMAS;9300;2022-04-27;;2022003827;2022;2022-04-27;;;;;18540.01;18540.01;CONTRATAÇÃO DO SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31474;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;CASA CIVIL DO MUNICÍPIO DE PALMAS;9300;2022-04-27;;2022003827;2022;2022-04-27;;;;;137472.01;137472.01;CONTRATAÇÃO DO SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31475;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO URBANO E SERVIÇOS REGIONAIS;9400;2022-04-27;;2022003827;2022;2022-04-27;;;;;29920.00;29920.00;CONTRATAÇÃO DO SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31476;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;AGÊNCIA DE TECNOLOGIA DA INFORMAÇÃO DO  MUNICÍPIO  DE  PALMAS;9600;2022-04-27;;2022003827;2022;2022-04-27;;;;;15408.80;15408.80;CONTRATAÇÃO DO SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31477;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE SEGURANCA E MOBILIDADE URBANA;1200;2022-04-26;;2022003827;2022;2022-04-26;;;;;19036.60;19036.60;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31431;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE SEGURANCA E MOBILIDADE URBANA;1200;2022-04-26;;2022003827;2022;2022-04-26;;;;;31790.00;31790.00;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31433;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE SEGURANCA E MOBILIDADE URBANA;1200;2022-04-26;;2022003827;2022;2022-04-26;;;;;33660.00;33660.00;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31434;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE SEGURANCA E MOBILIDADE URBANA;1200;2022-04-26;;2022003827;2022;2022-04-26;;;;;34969.00;34969.00;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31435;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;CONTROLADORIA-GERAL DO MUNICÍPIO;9908;2022-04-26;;2022003827;2022;2022-04-26;;;;;29396.40;29396.40;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31436;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;AGÊNCIA MUNICIPAL DE TURISMO;1400;2022-04-26;;2022003827;2022;2022-04-26;;;;;164560.00;164560.00;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31438;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;FUNDAÇÃO MUNICIPAL DE ESPORTES E LAZER DE PALMAS;1600;2022-04-26;;2022003827;2022;2022-04-26;;;;;290825.78;290825.77;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31439;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;FUNDAÇÃO MUNICIPAL DE ESPORTES E LAZER DE PALMAS;1600;2022-04-26;;2022003827;2022;2022-04-26;;;;;10847.51;10847.50;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31440;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA DO GABINETE DO PREFEITO;9909;2022-04-26;;2022003827;2022;2022-04-26;;;;;28665.30;28665.30;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31441;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE PLANEJAMENTO E DESENVOLVIMENTO HUMANO;2500;2022-04-26;;2022003827;2022;2022-04-26;;;;;56548.05;56548.05;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31443;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE PLANEJAMENTO E DESENVOLVIMENTO HUMANO;2500;2022-04-26;;2022003827;2022;2022-04-26;;;;;26181.50;26181.49;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31444;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO E EMPREGO;2600;2022-04-26;;2022003827;2022;2022-04-26;;;;;412021.96;412021.96;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31445;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DA FAZENDA E TRANSFORMAÇÃO DIGITAL;2700;2022-04-26;;2022003827;2022;2022-04-26;;;;;56170.95;56171.06;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31446;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO RURAL;3300;2022-04-26;;2022003827;2022;2022-04-26;;;;;10934.26;10934.26;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31447;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2022-04-26;;2022003827;2022;2022-04-26;;;;;5234.88;5234.87;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31448;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2022-04-26;;2022003827;2022;2022-04-26;;;;;11709.19;11709.19;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31450;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS;3500;2022-04-26;;2022003827;2022;2022-04-26;;;;;60020.64;60020.64;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31452;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL;3700;2022-04-26;;2022003827;2022;2022-04-26;;;;;10391.22;10391.22;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31453;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL;3700;2022-04-26;;2022003827;2022;2022-04-26;;;;;47510.72;47510.72;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31454;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL;3700;2022-04-26;;2022003827;2022;2022-04-26;;;;;43122.20;43122.20;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31455;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL;3700;2022-04-26;;2022003827;2022;2022-04-26;;;;;12845.03;12845.03;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31456;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;INSTITUTO MUNICIPAL DE PLANEJAMENTO URBANO DE PALMAS;5200;2022-04-26;;2022003827;2022;2022-04-26;;;;;15483.49;15483.60;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31457;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;SECRETARIA MUNICIPAL DE COMUNICAÇÃO;5600;2022-04-26;;2022003827;2022;2022-04-26;;;;;24145.81;24145.81;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31458;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;5800;2022-04-26;;2022003827;2022;2022-04-26;;;;;115454.55;115454.54;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31459;16;5;;2129;False
licitacoes;<b>Processo </b>2022003827/2022;Adesão à ata de registro de preço ou participação(carona) em Pregão de Outros Órgãos;ADESAO A REG DE PRECOS (EXT);Homologada;FUNDAÇÃO CULTURAL DE PALMAS;7100;2022-04-26;;2022003827;2022;2022-04-26;;;;;76267.58;76267.58;CONTRATAÇÃO DE SERVIÇO DE DESCONTAMINAÇÃO MICROBIOLÓGICA E DESINFECÇÃO DE SUPERFÍCIES.;;0;;;0;1,H,C;0;31460;16;5;;2129;False
